"Guid","CurrencyIsoCode","Product_Utility_Key__c","SBQQ__Active__c","SBQQ__Product__c","SBQQ__UnitCost__c"
01fb5e7e-b3e8-482f-9125-e65e4b3539f8,USD,01t1I000000JUVjQAOUSD,true,"#N/A",8754.5769157701336
021674b9-388a-44e5-8470-3841758c7330,EUR,01t1I000003ApUuQAKEUR,true,7aff88bf-3e69-413a-96f2-5b747ed9db76,637.49622366517754245
026cac33-765a-4930-b4f6-5a1bce046d3f,EUR,01t1I000000JVhuQAGEUR,true,228eff6e-43bf-409c-96d9-cab985a5720b,3763.49341041703918
026f463f-496a-4b4a-a317-b7bba1d2db76,GBP,"#N/A",true,325a1a0a-7b4c-44e8-b0a2-db5c3eb6396b,10264.97
026fe0c7-3fca-49ed-a256-ac3a75c187cd,AUD,01t1I0000039KDbQAMAUD,true,cae82e7b-bc55-4b44-a2cd-58fe9a62c646,264.19146817058255197
0294f33d-72d4-415e-b5ef-87e7c23928f9,AUD,01t1I000000JUVZQA4AUD,true,3b0f49bf-ac36-4682-8ebc-625c45905288,1931.9877244153352032
02aeaac7-6f25-478b-84dd-cee73b808bde,AUD,01t3h0000029BK5AAMAUD,true,ac040496-a333-4983-92a6-1bf45fcbce89,37.67667400031813136
02ba7dfd-15b2-4ce5-a1cb-82d383c64620,EUR,01t3h0000029BJVAA2EUR,true,8082df33-6d80-4703-ada8-d1537bc09f27,8583.4149401204376
02cce561-893a-4cf3-8a72-0a3dd2f24e56,EUR,01t3h0000029BKgAAMEUR,true,5a47ed77-cef1-4a71-bafc-60e0fba80825,17.882114458584245
031065fc-9d05-4ace-9630-04b9c2a0cfd5,EUR,01t3h0000029BITAA2EUR,true,11fc2741-a475-4c7e-a5ad-e642d0acfd1a,579.380508458129538
037b18a5-f034-47d5-9e3e-bd8a51510daf,GBP,01t1I000000JUVWQA4GBP,true,e5d77835-1f91-4876-b952-77560259c9d6,27.7983845239616576
03c0b737-705a-487f-8cbc-6c885206a39b,GBP,01t3h0000029BK4AAMGBP,true,acc54c25-084e-44ee-b272-5f544c6a82ce,0.0
04097165-1e92-4fcb-8b13-f771a608603a,USD,01t3h0000029BK4AAMUSD,true,acc54c25-084e-44ee-b272-5f544c6a82ce,0.0
042dd3ef-b4ea-4912-ab96-40a5eafacd4f,USD,01t1I000000JUVcQAOUSD,true,3f941024-d9b0-4fc1-aefa-fbe5719be4a6,138.991922619808288
045f55d2-062a-4abf-b2af-d8cd76487938,EUR,01t3h0000029BKbAAMEUR,true,266e0040-acb6-45f6-b79e-1f1b6c9c8bee,71.52845783433698
047728b3-1de7-4991-910e-f05bbe09d0e5,GBP,01t3h0000029BKBAA2GBP,true,cae82e7b-bc55-4b44-a2cd-58fe9a62c646,147.574502479263664
0486b5d1-9127-430b-b416-5192264c3a6b,AUD,01t1I0000039KDPQA2AUD,true,313d9020-4e2a-4d1a-a4f4-d14d53eb6150,272.818128355744431218
0489701c-1acd-4289-8687-758f607f3641,USD,01t1I000004NJglQAGUSD,true,5a47ed77-cef1-4a71-bafc-60e0fba80825,17.7208478329534075
04964a84-1abf-4d46-9336-7d1eec4d2f2a,USD,01t1I000000JUVKQA4USD,true,4cd9aeb3-6935-4242-bb34-1aa54e7d9573,416.975767859424864
04a8ddc6-f38b-42aa-bede-b88298eabd23,GBP,01t1I0000039KDuQAMGBP,true,808bf517-c2e9-41bf-b973-67c6462b8519,1613.619890749704032
04c1959d-afcd-40d0-8b34-7e2ad3abf3e5,USD,01t1I000000JUVJQA4USD,true,cace458c-6b99-4a94-bb50-d76fb0f23567,1541.07743939876432
0504fdfc-76e8-4f76-8da8-da1a72995d52,GBP,01t1I000000JUVcQAOGBP,true,3f941024-d9b0-4fc1-aefa-fbe5719be4a6,111.1935380958466304
051cb26c-3ae0-43f7-b44d-cf91f8d40cd8,USD,01t1I000000JUVxQAOUSD,true,680457e3-0024-463a-892e-5f3d7ee9ad14,13048.7454817805416
05531e35-ca58-45f1-a83b-99dbdbe3c4f0,GBP,01t3h0000029BInAAMGBP,true,1e5e5793-c8dc-45a9-8c7f-ae7a8b4103f1,24.6961412312237152
0567aad7-7ab8-49c5-b2de-c5309ef0f527,AUD,01t3h0000029BJqAAMAUD,true,75489686-1f1b-45a4-a290-533cc16a0e12,1.04657427778661476
059dbc11-c276-4fa7-8982-21c7092354f8,GBP,01t1I000000Kk2CQASGBP,true,b45c1ee4-0b1d-40ad-9c2f-f497d62e1141,0.0
05a51128-1243-425c-85a3-1507ace6aa22,AUD,01t3h0000029BJoAAMAUD,true,af64522a-88e4-400e-853b-f26eab34bc98,261.64356944665369
05c2628b-4ef3-45e8-aa77-3a828317e2eb,GBP,01t1I0000039KDYQA2GBP,true,b4639874-dd10-4ddc-9bc8-8967a8a29b8c,98.67906254969343888
05cfa175-46fd-4600-87f4-911afcbc8b96,AUD,01t1I000000JUVfQAOAUD,true,ed1c2de8-a656-4999-a615-288702367f96,8.6939447598690084144
062851ea-6897-4445-8a2c-cae6e13dcd17,AUD,01t3h0000029BKvAAMAUD,true,e5a077df-b486-40b1-8281-8bce8226b773,177.9176272237245092
0689339c-f422-4906-9073-9b07a6337825,AUD,01t3h0000029BJiAAMAUD,true,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,3139.72283335984428
06bb9bef-f6a0-4939-bf9a-4f33d8c13fa3,GBP,01t3h0000029BIXAA2GBP,true,298097ef-0947-471a-9b45-0745e2534923,331.28969944324496
072f97e9-922d-4225-ac5d-4134a31f6e3f,AUD,01t3h0000029BJpAAMAUD,true,53951f9a-99af-4345-9453-1845d0b98c75,1046.57427778661476
0749366d-0c07-4fce-bb9f-b2f88111b563,AUD,01t3h0000029BJHAA2AUD,true,3f941024-d9b0-4fc1-aefa-fbe5719be4a6,209.314855557322952
07511ce4-e116-4b1b-93cb-cfd0c58e6cd4,AUD,01t3h0000029BJVAA2AUD,true,8082df33-6d80-4703-ada8-d1537bc09f27,12558.89133343937712
07b0c087-ca52-46ad-a497-e1ba14b82471,EUR,01t3h0000029BKWAA2EUR,true,ac1dd69f-2d97-4571-8cc3-f40e6341cd61,1716.68298802408752
0800a89c-4cdd-4c33-8577-ce81425241a0,USD,01t1I000000JUVlQAOUSD,true,db7fc448-40c3-4228-b20c-31ab2e5c6c2e,6706.2613160180915
082e6b49-86c6-4f42-8dd5-a9a378bc3df8,USD,01t41000003WO9iAAGUSD,true,"#N/A",662.6217223954562
0840dfd8-ae0d-41e0-9c26-21ed5a598214,AUD,01t3h0000029BJnAAMAUD,true,ef8f0644-89cc-4bc2-973f-42a6f9d63428,261.64356944665369
0881e5c0-332f-4921-8e7f-f614c9c5f227,GBP,01t3h0000029BILAA2GBP,true,bf80f687-c78f-461f-8b50-d826e2cd5725,1204.6898161572544
08b12907-b63f-4418-b04f-513dcae47abd,AUD,01t1I0000039KDLQA2AUD,true,541ea312-1904-4ec6-bd0d-6666c04f5d71,1388.892289811062558928
08b1c219-b1fc-4942-89ad-bb78efcf16d6,USD,01t3h0000029BIRAA2USD,true,b2f341c6-f308-42ce-add0-9190cf45d086,190.491577179865852
08b3bec4-55ac-478a-9062-4c85bff06afa,GBP,01t1I000001bkkQQAQGBP,true,98408a4d-0679-47fe-a758-27684bebe546,55.5967690479233152
08c5554e-3b97-4aa2-a3da-c548d4dd63d9,USD,01t3h0000029BKnAAMUSD,true,a2105772-653a-4ea5-aee5-547f0f636288,3764.65567549142
08f2f10f-c374-45b3-989f-8c716d68a179,AUD,01t3h0000029BIHAA2AUD,true,db7fc448-40c3-4228-b20c-31ab2e5c6c2e,10465.7427778661476
098490e1-aff3-4167-b510-c40585b422c6,USD,01t3h0000029BJqAAMUSD,true,75489686-1f1b-45a4-a290-533cc16a0e12,0.752931135098284
0999fd1e-ada7-49d9-ba67-8edcbff64aa0,USD,01t1I000001bkkQQAQUSD,true,98408a4d-0679-47fe-a758-27684bebe546,69.495961309904144
09bf9999-7f8e-4b37-9745-429f8338dbda,GBP,01t1I000003ApUsQAKGBP,true,8b3568c4-ba49-4915-a908-fb08809acc13,165.08572728439279712
09dd7506-792e-4633-8f91-f5301865376d,GBP,01t3h0000029BKZAA2GBP,true,1f4da963-19a1-495c-ac43-2a7c723cd87b,0.0
09eb6e54-ed64-44a1-a89d-e906fa109db7,USD,01t1I000000JUVaQAOUSD,true,004ded3b-106a-4ad8-b3b3-aae0ce6d0ca4,18.499205417883964
0a5d3b28-b271-41a2-a590-e4446a75f870,USD,01t3h0000029BJZAA2USD,true,3c95ae73-331e-4e5f-824e-0cbc13487622,3764.65567549142
0a98c7f0-48e5-417a-8513-0504d878ede5,EUR,01t3h0000029BIIAA2EUR,true,e1396f4f-14e9-4ea8-a2e8-a35ab4f4451a,12517.4801210089715
0af87126-13ff-451d-9b0b-fd5789d0ac12,USD,01t1I0000039KDTQA2USD,true,30b14b5f-8629-4a0d-96fb-09ef60b32030,10.0851243171856502
0afe15a1-0aad-431c-a483-cea2b2725dc8,GBP,01t1I000004NJgjQAGGBP,true,1884cb28-941d-40a6-a587-7ec833d38e3b,48.66400911159805056
0b009d40-4742-4c01-9a29-746e7392cd94,GBP,01t3h0000029BKaAAMGBP,true,325a1a0a-7b4c-44e8-b0a2-db5c3eb6396b,14456.2777938870528
0b165923-852a-40f9-bfe2-0407f75dae3f,USD,01t41000003WkbaAACUSD,true,"#N/A",37.85807244138329438
0b4ec8d0-2816-4c02-ae03-cdc6922ab0f2,EUR,01t3h0000029BIRAA2EUR,true,b2f341c6-f308-42ce-add0-9190cf45d086,180.9669983208725594
0b50c2e7-c1a4-4ca5-b8d8-06eb4e9851f7,USD,"#N/A",true,"#N/A",77.76592528508303853
0b7d974b-d575-4e3c-b59a-aa264a1af0cb,GBP,01t1I0000039KDjQAMGBP,true,f544db94-1248-425d-a874-a7bc50cc9478,536.8389251917284568
0b95f0b9-6ac8-4ca8-b10a-f999298e345f,USD,01t1I000000JUVUQA4USD,true,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,10.4243941964856216
0bb99c22-4964-4717-a971-de2248d3abcb,USD,01t1I000000Kk2HQASUSD,true,4809382c-ac40-4118-9f97-c207570006b5,0.0
0bfc2b52-1496-4063-bd91-886777f0fa29,EUR,01t1I000000JUVLQA4EUR,true,402de26c-077f-47d1-9aaf-1a14cbd8654b,330.105816222044684
0c1ddf96-1d7a-4106-95b1-98d816c4da85,GBP,01t1I000000JUVzQAOGBP,true,3c95ae73-331e-4e5f-824e-0cbc13487622,2654.81414461058964
0c7d32ad-9b20-4786-9887-d728480dbafd,EUR,01t41000003WkRHAA0EUR,true,"#N/A",4835.380946524212258986
0c86cb83-9a4b-4036-a8de-b6aeb9c45288,USD,01t1I0000039KDqQAMUSD,true,3c215587-2a45-4c30-8c9d-ad1c211e519d,1250.927303578274592
0ca94800-1487-48c3-8e21-7ed1c79473d2,GBP,01t3h0000029BKCAA2GBP,true,c9630b22-8c2f-4b25-bb3f-e7de77a1d91d,183.715196963981296
0cb5820b-9287-4421-a324-fc951a13b2e8,USD,01t3h0000029BIQAA2USD,true,b5b0072e-ef57-4c69-9691-71ad80c9b519,1154.243430105669372
0cca67d2-dea3-41da-9c71-1d4c015e939a,AUD,01t3h0000029BK3AAMAUD,true,dbe181dc-5664-4bc0-96aa-8c21124f6124,0.0
0ccd99cb-d58b-4c63-bad5-541a4fdb88d7,EUR,01t41000003WOAbAAOEUR,true,"#N/A",68.125420576534735
0d167641-bce0-4643-b672-6985cdf521cf,GBP,01t3h0000029BKgAAMGBP,true,5a47ed77-cef1-4a71-bafc-60e0fba80825,15.05862270196568
0d370b3e-6667-4aac-b792-5c885272ba1a,AUD,01t3h0000029BJsAAMAUD,true,1fff1718-5444-47d0-9cf5-5f3f7df2ffdd,0.0
0d733a73-4105-41f0-b65d-16accdde5cc0,AUD,01t1I0000039KDHQA2AUD,true,7b257e21-a099-4126-ae33-30089f20f5c1,1249.787394325327256054
0d84bc6f-1c40-4bce-8717-cd352ebeb696,USD,01t3h0000029BIoAAMUSD,true,357c2212-bb82-4a28-9f44-20065855d85b,112.9396702647426
0d959401-df41-4c4a-94f8-11832e27fb83,EUR,01t1I0000039KEZQA2EUR,true,00ed639c-c7db-4364-8723-2d08447df0d6,114.9832924648888680652
0dae8f3f-72d9-4104-8fef-c4f4b0127231,GBP,01t3h0000029BIZAA2GBP,true,14c85530-c14c-4a0b-bbe1-e5a8f2fc534f,887.2540495998178656
0dbff5a0-5c22-416b-967d-0a37cd6db285,USD,01t1I000000JUVtQAOUSD,true,1b80a053-6ed4-4041-b143-e90e0b62e937,10953.1174125240258
0dfb4575-2b76-4c83-a8e1-9ea2cc6ce9cd,GBP,01t3h0000029BIVAA2GBP,true,808bf517-c2e9-41bf-b973-67c6462b8519,1566.09676100443072
0e02fcab-c03c-4e08-8f66-670ea428be8b,EUR,01t1I000000JUVqQAOEUR,true,bf80f687-c78f-461f-8b50-d826e2cd5725,1320.423264888178736
0e07ec7d-6f52-4dbd-8737-20b3c695f2a9,AUD,01t1I000000JViJQAWAUD,true,68e1eb1c-6d10-4be2-bac1-16d1b92c73e2,4313.330092580939624
0e249295-0b73-4d25-8c41-e2d89b836485,EUR,01t1I000000KSgsQAGEUR,true,1fff1718-5444-47d0-9cf5-5f3f7df2ffdd,0.0
0e402f7a-7985-4213-8753-4ed7dffc632e,EUR,01t1I0000039KDHQA2EUR,true,7b257e21-a099-4126-ae33-30089f20f5c1,854.17124072594308867
0e637326-a9c7-4aab-947b-39dc62d38b7f,USD,01t3h0000029BK1AAMUSD,true,2b43614f-582a-4dba-96bc-65ac1c906cc6,0.0
0edd3ff9-3f4f-4837-8e3b-59de82e9dee2,GBP,01t1I000000Kk2HQASGBP,true,4809382c-ac40-4118-9f97-c207570006b5,0.0
0eeba126-2173-436f-ab0c-d81df008fa28,AUD,01t1I000000JUVcQAOAUD,true,3f941024-d9b0-4fc1-aefa-fbe5719be4a6,193.19877244153352032
0f09f444-2004-44c1-ab14-cfa87a008398,AUD,01t3h0000029BKhAAMAUD,true,1edfdb01-0fec-4f54-9004-a1548d155037,7326.01994450630332
0f231933-f077-4d6d-8732-f18dd65d0141,AUD,01t3h0000029BInAAMAUD,true,1e5e5793-c8dc-45a9-8c7f-ae7a8b4103f1,42.90954538925120516
0f83269d-985d-4f30-8e34-642e2e36d5fc,GBP,01t3h0000029BIkAAMGBP,true,fd9e9075-c3bf-40ef-aeef-ed523ec7a956,887.2540495998178656
0fd6bba4-94b5-48fc-8067-9a36523fdf66,AUD,01t1I000000JViEQAWAUD,true,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,3234.997569435704718
1004d4b1-5814-477b-81f2-c1ba40d190e6,EUR,01t1I000004NJgnQAGEUR,true,c74d1b2a-3220-4d50-9c1f-0541a7eec1b0,619.170385271653963
106d9957-ca93-48c7-bbe1-ee8f4553dd6b,GBP,01t1I0000039KDmQAMGBP,true,50bfbd9d-49d8-4831-9820-c9f1ec991f60,1334.3224571501595648
107dcc83-63ab-4ae1-99d9-3a6b79d1ef33,AUD,01t1I000000JVhzQAGAUD,true,036f2bf0-9b10-4122-a374-358e38270141,269.5831307863087265
109804a2-8a9a-4237-9bab-8de5f6e1450f,GBP,01t3h0000029BIrAAMGBP,true,9172d3ce-6ef7-4448-8707-52ad60093b50,3384.413405368625007456
10a4decc-084d-463b-a79e-6a46e1f0608d,EUR,01t3h0000029BJQAA2EUR,true,1863ea37-f1e5-4cb4-899c-93764364eeee,1430.5691566867396
10aa6791-ff57-4bf0-a437-ca906102187d,EUR,01t3h0000029BJIAA2EUR,true,0c124a52-73bd-4cba-8e4b-b865b06afebb,70.8131732559936102
10ce7a07-0c90-4ae1-a7d7-343820b2e28f,AUD,01t3h0000029BKgAAMAUD,true,5a47ed77-cef1-4a71-bafc-60e0fba80825,26.164356944665369
10d56a58-69c1-4c6d-94c8-f25b8913e3b5,EUR,01t3h0000029BKlAAMEUR,true,44bef28f-c5ab-4024-bdfd-ea392f2ba3d9,5722.2766267469584
10f893b6-4e32-486d-a3db-ea724b156478,GBP,01t1I000004NJgkQAGGBP,true,4769660c-53d9-49e2-9a2a-59b89e235932,34.41947795016064608
112260d3-7d11-4a8a-a56e-f2d58922acd4,USD,01t1I000000JUVjQAOUSD,true,"#N/A",8754.5769157701336
119ce9bb-81ad-44b0-859b-6d22bcd6aa68,GBP,01t1I000004NJh0QAGGBP,true,a949dbbf-9474-4cfa-84a4-677f46047ce1,52.52985860947876688
121599b5-b0ac-40af-8717-a9285ff6cc4e,EUR,01t3h0000029BIiAAMEUR,true,7d8da3c8-8ed0-41a4-89da-5f202c2cce5c,375.524403630269145
126cbbd4-0eee-4356-8b2f-6611c97b4105,USD,01t3h0000029BJJAA2USD,true,02a89180-780a-48ee-90c2-76fd8f37f6b3,3.76465567549142
12870c4b-3c15-4deb-8e6b-f39bc600e789,AUD,01t3h0000029BKuAAMAUD,true,f336dcb8-6ca7-4b60-98aa-1cc780396602,549.451495837972749
12889b1b-6e25-414a-89a8-f826cf094708,EUR,01t1I000000JUVZQA4EUR,true,3b0f49bf-ac36-4682-8ebc-625c45905288,1320.423264888178736
1290aae9-49c3-4b8c-805d-4d8589b27d38,USD,01t3h0000029BKDAA2USD,true,f11da937-eb30-4606-abb6-92cc4e53dfc7,1035.7320694411994704
129596a3-b687-40c5-a4b9-6c606a0f07d1,EUR,01t3h0000029BIQAA2EUR,true,b5b0072e-ef57-4c69-9691-71ad80c9b519,1096.5312586003859034
12b0c71a-e82b-48bf-9b1f-2b57054bfbbc,GBP,01t3h0000029BJnAAMGBP,true,ef8f0644-89cc-4bc2-973f-42a6f9d63428,150.5862270196568
131e5c29-36bc-41a1-b315-5bb91dfb7023,GBP,"#N/A",true,"#N/A",62.212740228066430824
13241947-4aa7-4a36-832b-310683f11602,USD,01t1I000004FMKsQAOUSD,true,"#N/A",2662.896170445310776
1344598e-0cb6-45f7-a85a-3f8c22c15bda,GBP,01t3h0000029BKIAA2GBP,true,2647f1b6-ab4d-4de6-83a0-406cc5604ef1,240.3356183233722528
13bff8a4-2d99-4265-b4ba-18117fb21aa1,GBP,01t1I0000039KDaQAMGBP,true,8de24f43-f58a-423c-892f-da0d2e4fab2f,316.5177478009034832
13caa102-1675-4c4b-845f-be6ce36b4d60,USD,01t3h0000029BIdAAMUSD,true,9166883d-e507-419b-88d6-a31fe8a82a16,579.380508458129538
142a6601-f1d6-4c8b-aae5-15f0b0bd5395,EUR,01t1I0000039KDWQA2EUR,true,6d90f183-63a3-4b5c-84cb-c9de7b63f5fa,8.84387824737818556
143d6d44-8ace-43eb-8ec6-355381fb58a4,EUR,01t1I0000039KDVQA2EUR,true,735f8c87-da4b-462b-abc9-df6482f38dfc,2136.53358659577999487
144a1b56-f407-4aa8-80b1-0b15940b9974,EUR,"#N/A",true,"#N/A",8.252822145587383428
145cd395-8c71-4188-9928-9b1a4b0edf7b,USD,01t1I0000039KEaQAMUSD,true,65067626-beab-4e5b-933d-903aa6a79848,224.05238401186579614
149fa804-2b38-45f9-bb38-696e85aa24f5,USD,01t3h0000029BIjAAMUSD,true,f7729b23-a489-4e45-b06b-b74433e83bf5,335.807286253834664
14a1a405-ba36-45e2-bb5a-d7d4156b4940,GBP,01t3h0000029BJ0AAMGBP,true,402de26c-077f-47d1-9aaf-1a14cbd8654b,301.1724540393136
14e5daf9-423c-49fc-983e-ab3970226968,AUD,01t3h0000029BJWAA2AUD,true,ff905555-a7dc-4b44-a4a4-acb2c5fe29bd,104.657427778661476
14f6b832-3665-46d2-8f2b-2fe06ca6e038,USD,01t1I000000JhJEQA0USD,true,62932448-67d1-4044-8961-5fce2eae0fbb,69.495961309904144
152fbbe7-4389-425d-9983-517cd01195ed,EUR,01t3h0000029BKuAAMEUR,true,f336dcb8-6ca7-4b60-98aa-1cc780396602,375.524403630269145
1550c8b8-5205-4f71-8a03-67752f64368a,AUD,01t3h0000029BJ6AAMAUD,true,355bf7cb-de92-48e8-8957-54408c171e5b,104.657427778661476
156f4ac2-7c8e-463e-a89c-f6304afafcd1,GBP,01t1I000000JVisQAGGBP,true,4b5d17b2-c5b1-4dd0-86e3-3a46fc47fb91,100.1952669103680192
1577b8aa-8a1b-4355-8b1c-867865975d5b,EUR,01t3h0000029BIPAA2EUR,true,3ccd2496-bfc5-49f8-82d0-5f2c35a9354d,2115.0964981613444986
15a0dbd7-2f43-45e1-b82b-95954eeb9d26,GBP,01t1I000000JVbdQAGGBP,true,9e037fc0-2c81-47f5-9712-7553c457f3df,0.0
15c12c26-3fc7-4c8f-af74-7c372dbaa2f6,EUR,01t1I0000039KDlQAMEUR,true,715df884-b14b-44b4-8724-968bbe2495fa,1658.2271713834097925
1612a0a1-a3f3-4ff4-b709-09478ee99737,USD,01t1I000000JUVTQA4USD,true,9f64edef-dd42-4f4a-b3c9-b875e0f29fb3,10424.3941964856216
166c9338-117c-4c07-908c-3471c41bb8fa,GBP,01t3h0000029BJTAA2GBP,true,1b80a053-6ed4-4041-b143-e90e0b62e937,9035.173621179408
16cac9d1-1fc8-44fb-a5b4-55da00b787db,GBP,01t41000003WkRHAA0GBP,true,"#N/A",4071.899744441441902304
16fac5f0-e04a-44fd-9405-768fd607c3db,AUD,01t1I000004NJgtQAGAUD,true,92e1c626-9f65-4708-92a7-abc623f3553a,8374.8726858537803845
171e51a7-711f-4b5a-aaa4-f2be9b06f9d6,USD,01t3h0000029BJUAA2USD,true,88910820-bd72-42db-8729-f503e0e6801b,75.2931135098284
173a3ac7-7511-43f4-8800-7bcb688f938f,USD,01t1I000004NJh5QAGUSD,true,06622321-7906-4174-8569-f2cd66189af2,98.4934848927726879
179231b8-809f-49bc-b8be-bd4ded37e9e2,AUD,01t3h0000029BKDAA2AUD,true,f11da937-eb30-4606-abb6-92cc4e53dfc7,1439.667576523267263856
17ae10b2-084c-4807-b7b6-e250ebb44923,AUD,01t1I000001bkkQQAQAUD,true,98408a4d-0679-47fe-a758-27684bebe546,96.59938622076676016
17c28a16-58b7-4eb7-8c93-582e4c2fbd1a,EUR,01t1I000003ApUwQAKEUR,true,8c7ec11c-572a-4f3f-b378-1bad2f089fb4,328.69747486088922998
17f9f3c1-9b01-427a-bcb1-7fcbb9ec44d7,GBP,01t1I000000JUW2QAOGBP,true,aa8eb145-ccd9-4167-abcd-c8ee74979ea8,27.7983845239616576
184e8579-9644-4e59-b47a-c24a7ed614d7,AUD,01t3h0000029BKwAAMAUD,true,06622321-7906-4174-8569-f2cd66189af2,156.986141667992214
18893b49-976a-4886-83e4-0dfa68693061,USD,01t1I0000039KDWQA2USD,true,6d90f183-63a3-4b5c-84cb-c9de7b63f5fa,9.3093455235559848
18d2c756-1752-4fd9-bbeb-dad1b637c779,USD,01t1I000003ApV6QAKUSD,true,530eb599-17e2-4f00-9d99-bc6a778e695c,1439.069662183029317
18faebf7-d7b5-4f2a-b98b-3dcf1559de9e,EUR,01t1I000000JUVjQAOEUR,true,"#N/A",8316.84806998162692
198528fa-45ca-4e2e-838a-a18636b8ca97,USD,01t3h0000029BJvAAMUSD,true,871972b4-9858-4ca4-947c-3f0920e0e4d2,0.0
19e11e62-61d8-4aa7-b317-f196c4045357,GBP,01t1I000003hDNPQA2GBP,true,b230487d-4e25-4502-9405-dfb155bbe476,2779.83845239616576
19f6757c-7b4f-425a-aac0-07dbed223550,EUR,01t3h0000029BIXAA2EUR,true,298097ef-0947-471a-9b45-0745e2534923,393.40651808885339
1a3360ea-f6e3-40a9-85e3-eae04db3322e,EUR,01t41000003Wkb1AACEUR,true,"#N/A",32.281658066111445565
1a8002fe-79dd-4a52-9d9b-cf21cd443e55,AUD,01t1I0000039KDtQAMAUD,true,ae3c9dfc-5737-40f6-b8e2-d9576da2fffb,289.788498723678203803984
1a8519be-ae10-4f2b-b066-3a99a7b32090,GBP,01t1I000000JUVRQA4GBP,true,355bf7cb-de92-48e8-8957-54408c171e5b,55.5967690479233152
1aa7eec8-c95b-4e56-889f-f4b2feb3e3fc,EUR,01t3h0000029BJPAA2EUR,true,8bbee29e-33cc-4269-9a59-fa2c00851cef,5722.2766267469584
1aadedee-2cba-4371-8b16-f59dc4e5c130,AUD,01t3h0000029BKeAAMAUD,true,1884cb28-941d-40a6-a587-7ec833d38e3b,83.7259422229291808
1ac9826c-2083-4d7b-ab1e-2172648e8ef7,USD,01t1I000000JUViQAOUSD,true,71602f9d-232a-46b4-90b6-2ea82cae651e,347.47980654952072
1ae64980-32c9-45e1-aa27-8c366b862831,AUD,01t1I000004NJgkQAGAUD,true,4769660c-53d9-49e2-9a2a-59b89e235932,59.803842938404122564
1b862af4-000a-4e52-8fe0-831d27c21f06,EUR,01t41000003uAMfAAMEUR,true,"#N/A",1872.18268466509889
1b959297-5158-404d-a089-68f3d44531a7,GBP,01t3h0000029BKwAAMGBP,true,06622321-7906-4174-8569-f2cd66189af2,90.35173621179408
1ba77c52-5cf5-45d8-a728-a88fc0329d35,EUR,01t1I0000039KDLQA2EUR,true,541ea312-1904-4ec6-bd0d-6666c04f5d71,949.24293188525858344
1bb128d8-bda6-451d-9f72-6f705a7b2bd0,GBP,01t1I0000039KDPQA2GBP,true,313d9020-4e2a-4d1a-a4f4-d14d53eb6150,157.01762783064427696
1bbcc64b-7ec7-4a84-b2c8-ff6d13c70e1e,USD,01t3h0000029BJRAA2USD,true,fb2d073b-c2d8-4bcc-9b6d-6fcedaa84faa,18823.2783774571
